ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Character,CharacterVariants,Pinyin,WordFamily,FormVariants
OldChinese-4996-Single-1,tè,OldChinese,4996-Single,*də̂k,də̂k,,,Schuessler2007,4996,,,,特,特犆,tè,zhí1,
LateHanChinese-4996-Single-1,tè,LateHanChinese,4996-Single,dək,dək,,,Schuessler2007,4996,,,,特,特犆,tè,zhí1,
MiddleChinese-4996-Single-1,tè,MiddleChinese,4996-Single,dək,dək,,,Schuessler2007,4996,,,,特,特犆,tè,zhí1,
OldChinese-4997-Straightright-1,zhí2,OldChinese,4997-Straightright,*drək,drək,,,Schuessler2007,4997,,,,直,,zhí,zhí2,
LateHanChinese-4997-Straightright-1,zhí2,LateHanChinese,4997-Straightright,ḍik,ḍik,,,Schuessler2007,4997,,,,直,,zhí,zhí2,
MiddleChinese-4997-Straightright-1,zhí2,MiddleChinese,4997-Straightright,ḍjək,ḍjək,,,Schuessler2007,4997,,,,直,,zhí,zhí2,
OldChinese-4999-Nephewniece-1,zhí4,OldChinese,4999-Nephewniece,*lît,lît,,,Schuessler2007,4999,,,,姪,,zhí,zhí4,*lît or *d-lit ?
LateHanChinese-4999-Nephewniece-1,zhí4,LateHanChinese,4999-Nephewniece,"det,ḍet",det,,,Schuessler2007,4999,,,,姪,,zhí,zhí4,
MiddleChinese-4999-Nephewniece-1,zhí4,MiddleChinese,4999-Nephewniece,"diet,ḍjet",diet,,,Schuessler2007,4999,,,,姪,,zhí,zhí4,
OldChinese-5000-Toholdseizetake-1,zhí5,OldChinese,5000-Toholdseizetake,*təp,təp,,,Schuessler2007,5000,,,,執,,zhí,zhí5,
LateHanChinese-5000-Toholdseizetake-1,zhí5,LateHanChinese,5000-Toholdseizetake,tśip,tśip,,,Schuessler2007,5000,,,,執,,zhí,zhí5,
MiddleChinese-5000-Toholdseizetake-1,zhí5,MiddleChinese,5000-Toholdseizetake,tśjəp,tśjəp,,,Schuessler2007,5000,,,,執,,zhí,zhí5,
OldChinese-5001-Tocatchseize-1,zhì,OldChinese,5001-Tocatchseize,*təps ?,təps_?,,,Schuessler2007,5001,,,,摯,摯鷙,zhì,zhí5,
LateHanChinese-5001-Tocatchseize-1,zhì,LateHanChinese,5001-Tocatchseize,tśiᶜ,tśiᶜ,,,Schuessler2007,5001,,,,摯,摯鷙,zhì,zhí5,
MiddleChinese-5001-Tocatchseize-1,zhì,MiddleChinese,5001-Tocatchseize,tśiᶜ,tśiᶜ,,,Schuessler2007,5001,,,,摯,摯鷙,zhì,zhí5,
OldChinese-5002-Ropetether-1,zhí6,OldChinese,5002-Ropetether,*trəp ?,trəp_?,,,Schuessler2007,5002,,,,縶,縶馽,zhí,zhí6,
LateHanChinese-5002-Ropetether-1,zhí6,LateHanChinese,5002-Ropetether,ṭip,ṭip,,,Schuessler2007,5002,,,,縶,縶馽,zhí,zhí6,
MiddleChinese-5002-Ropetether-1,zhí6,MiddleChinese,5002-Ropetether,ṭjəp,ṭjəp,,,Schuessler2007,5002,,,,縶,縶馽,zhí,zhí6,
OldChinese-5003-Behibernatingclustering-1,zhí7,OldChinese,5003-Behibernatingclustering,*drəp,drəp,,,Schuessler2007,5003,,,,蟄,,zhí,zhí7,
LateHanChinese-5003-Behibernatingclustering-1,zhí7,LateHanChinese,5003-Behibernatingclustering,ḍip,ḍip,,,Schuessler2007,5003,,,,蟄,,zhí,zhí7,
MiddleChinese-5003-Behibernatingclustering-1,zhí7,MiddleChinese,5003-Behibernatingclustering,ḍjəp,ḍjəp,,,Schuessler2007,5003,,,,蟄,,zhí,zhí7,
OldChinese-5004-Dutyattendtomanage-1,zhí8,OldChinese,5004-Dutyattendtomanage,*tək,tək,,,Schuessler2007,5004,,,,職,,zhí,zhí8,
LateHanChinese-5004-Dutyattendtomanage-1,zhí8,LateHanChinese,5004-Dutyattendtomanage,tśik,tśik,,,Schuessler2007,5004,,,,職,,zhí,zhí8,
MiddleChinese-5004-Dutyattendtomanage-1,zhí8,MiddleChinese,5004-Dutyattendtomanage,tśjək,tśjək,,,Schuessler2007,5004,,,,職,,zhí,zhí8,
OldChinese-5011-Befinetastingexcellent-1,zhǐ4,OldChinese,5011-Befinetastingexcellent,*kiɁ,kiɁ,,,Schuessler2007,5011,,,,旨,,zhǐ,zhǐ4,
LateHanChinese-5011-Befinetastingexcellent-1,zhǐ4,LateHanChinese,5011-Befinetastingexcellent,kiᴮ,kiᴮ,,,Schuessler2007,5011,,,,旨,,zhǐ,zhǐ4,
MiddleChinese-5011-Befinetastingexcellent-1,zhǐ4,MiddleChinese,5011-Befinetastingexcellent,tśiᴮ,tśiᴮ,,,Schuessler2007,5011,,,,旨,,zhǐ,zhǐ4,
OldChinese-5012-Enjoy-1,shì,OldChinese,5012-Enjoy,*gih,gih,,,Schuessler2007,5012,,,,嗜,,shì,zhǐ4,
LateHanChinese-5012-Enjoy-1,shì,LateHanChinese,5012-Enjoy,giᶜ,giᶜ,,,Schuessler2007,5012,,,,嗜,,shì,zhǐ4,
MiddleChinese-5012-Enjoy-1,shì,MiddleChinese,5012-Enjoy,źiᶜ,źiᶜ,,,Schuessler2007,5012,,,,嗜,,shì,zhǐ4,
LateHanChinese-5016-Paper-1,zhǐ8,LateHanChinese,5016-Paper,tśiɑiɁ,tśiɑiɁ,,,Schuessler2007,5016,,,,紙,,zhǐ,zhǐ8,tśiɑiɁ or kiɑiɁ ? (MHan)
MiddleChinese-5016-Paper-1,zhǐ8,MiddleChinese,5016-Paper,tśieᴮ,tśieᴮ,,,Schuessler2007,5016,,,,紙,,zhǐ,zhǐ8,
OldChinese-5017-Embroidery-1,zhǐ9,OldChinese,5017-Embroidery,*triɁ,triɁ,,,Schuessler2007,5017,,,,黹,,zhǐ,zhǐ9,
LateHanChinese-5017-Embroidery-1,zhǐ9,LateHanChinese,5017-Embroidery,ṭiᴮ,ṭiᴮ,,,Schuessler2007,5017,,,,黹,,zhǐ,zhǐ9,
MiddleChinese-5017-Embroidery-1,zhǐ9,MiddleChinese,5017-Embroidery,ṭiᴮ,ṭiᴮ,,,Schuessler2007,5017,,,,黹,,zhǐ,zhǐ9,
OldChinese-5018-Embroideredclothfinecloth-1,chī,OldChinese,5018-Embroideredclothfinecloth,*thri,thri,,,Schuessler2007,5018,,,,絺,,chī,zhǐ9,
LateHanChinese-5018-Embroideredclothfinecloth-1,chī,LateHanChinese,5018-Embroideredclothfinecloth,ṭʰi,ṭʰi,,,Schuessler2007,5018,,,,絺,,chī,zhǐ9,
MiddleChinese-5018-Embroideredclothfinecloth-1,chī,MiddleChinese,5018-Embroideredclothfinecloth,ṭʰi,ṭʰi,,,Schuessler2007,5018,,,,絺,,chī,zhǐ9,
OldChinese-5019-Tosew-1,zhì,OldChinese,5019-Tosew,*drit,drit,,,Schuessler2007,5019,,,,紩,,zhì,zhǐ9,
LateHanChinese-5019-Tosew-1,zhì,LateHanChinese,5019-Tosew,ḍit,ḍit,,,Schuessler2007,5019,,,,紩,,zhì,zhǐ9,
MiddleChinese-5019-Tosew-1,zhì,MiddleChinese,5019-Tosew,ḍjet,ḍjet,,,Schuessler2007,5019,,,,紩,,zhì,zhǐ9,
OldChinese-5020-Tomendoldclothes-1,zhì,OldChinese,5020-Tomendoldclothes,*drits,drits,,,Schuessler2007,5020,,,,緻,,zhì,zhǐ9,
LateHanChinese-5020-Tomendoldclothes-1,zhì,LateHanChinese,5020-Tomendoldclothes,ḍis,ḍis,,,Schuessler2007,5020,,,,緻,,zhì,zhǐ9,
MiddleChinese-5020-Tomendoldclothes-1,zhì,MiddleChinese,5020-Tomendoldclothes,ḍiᶜ,ḍiᶜ,,,Schuessler2007,5020,,,,緻,,zhì,zhǐ9,
OldChinese-5021-Tocometogettoarriveatreachto-1,zhì1,OldChinese,5021-Tocometogettoarriveatreachto,*tits,tits,,,Schuessler2007,5021,,,,至,,zhì,zhì1,
LateHanChinese-5021-Tocometogettoarriveatreachto-1,zhì1,LateHanChinese,5021-Tocometogettoarriveatreachto,tśis,tśis,,,Schuessler2007,5021,,,,至,,zhì,zhì1,
MiddleChinese-5021-Tocometogettoarriveatreachto-1,zhì1,MiddleChinese,5021-Tocometogettoarriveatreachto,tśiᶜ,tśiᶜ,,,Schuessler2007,5021,,,,至,,zhì,zhì1,
OldChinese-5022-Tobringbringabouteffect-1,zhì,OldChinese,5022-Tobringbringabouteffect,*trits,trits,,,Schuessler2007,5022,,,,致,,zhì,zhì1,
LateHanChinese-5022-Tobringbringabouteffect-1,zhì,LateHanChinese,5022-Tobringbringabouteffect,ṭis,ṭis,,,Schuessler2007,5022,,,,致,,zhì,zhì1,
MiddleChinese-5022-Tobringbringabouteffect-1,zhì,MiddleChinese,5022-Tobringbringabouteffect,ṭiᶜ,ṭiᶜ,,,Schuessler2007,5022,,,,致,,zhì,zhì1,
OldChinese-5023-Tocometobringabouteffectaccomplishachieve-1,zhǐ,OldChinese,5023-Tocometobringabouteffectaccomplishachieve,*tiɁ,tiɁ,,,Schuessler2007,5023,,,,厎,厎底,zhǐ,zhì1,
LateHanChinese-5023-Tocometobringabouteffectaccomplishachieve-1,zhǐ,LateHanChinese,5023-Tocometobringabouteffectaccomplishachieve,tśiᴮ,tśiᴮ,,,Schuessler2007,5023,,,,厎,厎底,zhǐ,zhì1,
MiddleChinese-5023-Tocometobringabouteffectaccomplishachieve-1,zhǐ,MiddleChinese,5023-Tocometobringabouteffectaccomplishachieve,tśiᴮ,tśiᴮ,,,Schuessler2007,5023,,,,厎,厎底,zhǐ,zhì1,
OldChinese-5024-Waterleech-1,zhì2,OldChinese,5024-Waterleech,*tit,tit,,,Schuessler2007,5024,,,,蛭,,zhì,zhì2,
LateHanChinese-5024-Waterleech-1,zhì2,LateHanChinese,5024-Waterleech,"tet ?,tśit ?,ṭit ?",tet_?,,,Schuessler2007,5024,,,,蛭,,zhì,zhì2,
MiddleChinese-5024-Waterleech-1,zhì2,MiddleChinese,5024-Waterleech,"tśjet,ṭjet,tiet,ṭjäiᶜ",tśjet,,,Schuessler2007,5024,,,,蛭,,zhì,zhì2,
OldChinese-5025-Beweigheddown-1,zhì3,OldChinese,5025-Beweigheddown,*trits,trits,,,Schuessler2007,5025,,,,輊,,zhì,zhì3,
LateHanChinese-5025-Beweigheddown-1,zhì3,LateHanChinese,5025-Beweigheddown,ṭis,ṭis,,,Schuessler2007,5025,,,,輊,,zhì,zhì3,
MiddleChinese-5025-Beweigheddown-1,zhì3,MiddleChinese,5025-Beweigheddown,ṭiᶜ,ṭiᶜ,,,Schuessler2007,5025,,,,輊,,zhì,zhì3,
OldChinese-5026-Sicklecutwithasickle-1,zhì4,OldChinese,5026-Sicklecutwithasickle,*trit,trit,,,Schuessler2007,5026,,,,銍,,zhì,zhì4,
LateHanChinese-5026-Sicklecutwithasickle-1,zhì4,LateHanChinese,5026-Sicklecutwithasickle,ṭit,ṭit,,,Schuessler2007,5026,,,,銍,,zhì,zhì4,
MiddleChinese-5026-Sicklecutwithasickle-1,zhì4,MiddleChinese,5026-Sicklecutwithasickle,ṭjet,ṭjet,,,Schuessler2007,5026,,,,銍,,zhì,zhì4,
OldChinese-5027-Tostopup-1,zhì5,OldChinese,5027-Tostopup,*trit,trit,,,Schuessler2007,5027,,,,窒,,zhì,zhì5,
LateHanChinese-5027-Tostopup-1,zhì5,LateHanChinese,5027-Tostopup,ṭit,ṭit,,,Schuessler2007,5027,,,,窒,,zhì,zhì5,
MiddleChinese-5027-Tostopup-1,zhì5,MiddleChinese,5027-Tostopup,"ṭjet,tiet",ṭjet,,,Schuessler2007,5027,,,,窒,,zhì,zhì5,
MiddleChinese-5028-Vagina-1,zhì6,MiddleChinese,5028-Vagina,"ṭjet,tiet",ṭjet,,,Schuessler2007,5028,,,,膣,,zhì,zhì6,
OldChinese-5029-Tofalldown-1,zhì7,OldChinese,5029-Tofalldown,*d-laiɁ,d-laiɁ,,,Schuessler2007,5029,,,,阤,"阤,陊 (duò) (Mand. tuó), 陊 (Mand. duò)",zhì,zhì7,
LateHanChinese-5029-Tofalldown-1,zhì7,LateHanChinese,5029-Tofalldown,ḍeᴮ,ḍeᴮ,,,Schuessler2007,5029,,,,阤,"阤,陊 (duò) (Mand. tuó), 陊 (Mand. duò)",zhì,zhì7,
MiddleChinese-5029-Tofalldown-1,zhì7,MiddleChinese,5029-Tofalldown,ḍjieᴮ,ḍjieᴮ,,,Schuessler2007,5029,,,,阤,"阤,陊 (duò) (Mand. tuó), 陊 (Mand. duò)",zhì,zhì7,
OldChinese-5030-Todestroy-1,shǐ,OldChinese,5030-Todestroy,*lhaiɁ,lhaiɁ,,,Schuessler2007,5030,,,,弛,,shǐ,zhì7,
LateHanChinese-5030-Todestroy-1,shǐ,LateHanChinese,5030-Todestroy,śeᴮ,śeᴮ,,,Schuessler2007,5030,,,,弛,,shǐ,zhì7,
MiddleChinese-5030-Todestroy-1,shǐ,MiddleChinese,5030-Todestroy,śjeᴮ,śjeᴮ,,,Schuessler2007,5030,,,,弛,,shǐ,zhì7,
OldChinese-5033-Wickedmalignant-1,zhì10,OldChinese,5033-Wickedmalignant,*keh,keh,,,Schuessler2007,5033,,,,忮,,zhì10,zhì10,
LateHanChinese-5033-Wickedmalignant-1,zhì10,LateHanChinese,5033-Wickedmalignant,kieᶜ,kieᶜ,,,Schuessler2007,5033,,,,忮,,zhì10,zhì10,
MiddleChinese-5033-Wickedmalignant-1,zhì10,MiddleChinese,5033-Wickedmalignant,tśieᶜ,tśieᶜ,,,Schuessler2007,5033,,,,忮,,zhì10,zhì10,
OldChinese-5034-Toworkmakeregulategovern-1,zhì11,OldChinese,5034-Toworkmakeregulategovern,*d-ləh,d-ləh,,,Schuessler2007,5034,,,,治,,zhì,zhì11,
LateHanChinese-5034-Toworkmakeregulategovern-1,zhì11,LateHanChinese,5034-Toworkmakeregulategovern,ḍəᶜ,ḍəᶜ,,,Schuessler2007,5034,,,,治,,zhì,zhì11,
MiddleChinese-5034-Toworkmakeregulategovern-1,zhì11,MiddleChinese,5034-Toworkmakeregulategovern,ḍi[ᶜ],ḍi,,,Schuessler2007,5034,,,,治,,zhì,zhì11,
LateHanChinese-5036-Blackmole-1,zhì13,LateHanChinese,5036-Blackmole,tśəᶜ,tśəᶜ,,,Schuessler2007,5036,,,,痣,,zhì,zhì13,tśəᶜ or kiəᶜ ?
MiddleChinese-5036-Blackmole-1,zhì13,MiddleChinese,5036-Blackmole,tśiᶜ,tśiᶜ,,,Schuessler2007,5036,,,,痣,,zhì,zhì13,
OldChinese-5037-Toroast-1,zhì14,OldChinese,5037-Toroast,*tak ?,tak_?,,,Schuessler2007,5037,,,,炙,,zhì,zhì14,
LateHanChinese-5037-Toroast-1,zhì14,LateHanChinese,5037-Toroast,tśak,tśak,,,Schuessler2007,5037,,,,炙,,zhì,zhì14,
MiddleChinese-5037-Toroast-1,zhì14,MiddleChinese,5037-Toroast,tśjäk,tśjäk,,,Schuessler2007,5037,,,,炙,,zhì,zhì14,
OldChinese-5038-Beroasted-1,zhè,OldChinese,5038-Beroasted,*takh ?,takh_?,,,Schuessler2007,5038,,,,炙,,zhè,zhì14,
LateHanChinese-5038-Beroasted-1,zhè,LateHanChinese,5038-Beroasted,tśaᶜ,tśaᶜ,,,Schuessler2007,5038,,,,炙,,zhè,zhì14,
MiddleChinese-5038-Beroasted-1,zhè,MiddleChinese,5038-Beroasted,tśjaᶜ,tśjaᶜ,,,Schuessler2007,5038,,,,炙,,zhè,zhì14,
OldChinese-5039-Toascenddie-1,zhì15,OldChinese,5039-Toascenddie,*trək,trək,,,Schuessler2007,5039,,,,陟,,zhì,zhì15,
LateHanChinese-5039-Toascenddie-1,zhì15,LateHanChinese,5039-Toascenddie,ṭik,ṭik,,,Schuessler2007,5039,,,,陟,,zhì,zhì15,
MiddleChinese-5039-Toascenddie-1,zhì15,MiddleChinese,5039-Toascenddie,ṭjək,ṭjək,,,Schuessler2007,5039,,,,陟,,zhì,zhì15,
OldChinese-5040-Tosliptrip-1,zhì16,OldChinese,5040-Tosliptrip,*trits,trits,,,Schuessler2007,5040,,,,疐,,zhì,zhì16,
LateHanChinese-5040-Tosliptrip-1,zhì16,LateHanChinese,5040-Tosliptrip,ṭis,ṭis,,,Schuessler2007,5040,,,,疐,,zhì,zhì16,
MiddleChinese-5040-Tosliptrip-1,zhì16,MiddleChinese,5040-Tosliptrip,ṭiᶜ,ṭiᶜ,,,Schuessler2007,5040,,,,疐,,zhì,zhì16,
OldChinese-5041-Tostumble-1,zhì,OldChinese,5041-Tostumble,*trəts ?,trəts_?,,,Schuessler2007,5041,,,,躓,,zhì,zhì16,
LateHanChinese-5041-Tostumble-1,zhì,LateHanChinese,5041-Tostumble,ṭis (ṭis ?),ṭis_,,,Schuessler2007,5041,,,,躓,,zhì,zhì16,
MiddleChinese-5041-Tostumble-1,zhì,MiddleChinese,5041-Tostumble,ṭiᶜ,ṭiᶜ,,,Schuessler2007,5041,,,,躓,,zhì,zhì16,
OldChinese-5042-Beangry-1,zhì17,OldChinese,5042-Beangry,"*tits,*thrits ?",tits,,,Schuessler2007,5042,,,,懥,懥懫,zhì,zhì17,
LateHanChinese-5042-Beangry-1,zhì17,LateHanChinese,5042-Beangry,"tśis,ṭʰis",tśis,,,Schuessler2007,5042,,,,懥,懥懫,zhì,zhì17,
MiddleChinese-5042-Beangry-1,zhì17,MiddleChinese,5042-Beangry,"tśiᶜ,ṭʰiᶜ",tśiᶜ,,,Schuessler2007,5042,,,,懥,懥懫,zhì,zhì17,
OldChinese-5043-Naturalqualities-1,zhì18,OldChinese,5043-Naturalqualities,*tət,tət,,,Schuessler2007,5043,,,,質,,zhì,zhì18,
LateHanChinese-5043-Naturalqualities-1,zhì18,LateHanChinese,5043-Naturalqualities,tśit (tśit ?),tśit_,,,Schuessler2007,5043,,,,質,,zhì,zhì18,
MiddleChinese-5043-Naturalqualities-1,zhì18,MiddleChinese,5043-Naturalqualities,tśjet,tśjet,,,Schuessler2007,5043,,,,質,,zhì,zhì18,
OldChinese-5046-NA-1,zhì21,OldChinese,5046-NA,*dək,dək,,,Schuessler2007,5046,,,,植,,zhì,zhì21,*dək or *drəkh
LateHanChinese-5046-NA-1,zhì21,LateHanChinese,5046-NA,dźik,dźik,,,Schuessler2007,5046,,,,植,,zhì,zhì21,dźik or ḍəᶜ
MiddleChinese-5046-NA-1,zhì21,MiddleChinese,5046-NA,"źjək,ḍiᶜ",źjək,,,Schuessler2007,5046,,,,植,,zhì,zhì21,
OldChinese-5047-Tosetplacearrange-1,zhì22,OldChinese,5047-Tosetplacearrange,*trəkh,trəkh,,,Schuessler2007,5047,,,,置,,zhì,zhì22,
LateHanChinese-5047-Tosetplacearrange-1,zhì22,LateHanChinese,5047-Tosetplacearrange,ṭəᶜ,ṭəᶜ,,,Schuessler2007,5047,,,,置,,zhì,zhì22,
MiddleChinese-5047-Tosetplacearrange-1,zhì22,MiddleChinese,5047-Tosetplacearrange,ṭiᶜ,ṭiᶜ,,,Schuessler2007,5047,,,,置,,zhì,zhì22,
OldChinese-5048-Tosoworplantearly-1,zhí,OldChinese,5048-Tosoworplantearly,*trək,trək,,,Schuessler2007,5048,,,,稙,,zhí,zhì22,
LateHanChinese-5048-Tosoworplantearly-1,zhí,LateHanChinese,5048-Tosoworplantearly,ṭik,ṭik,,,Schuessler2007,5048,,,,稙,,zhí,zhì22,
MiddleChinese-5048-Tosoworplantearly-1,zhí,MiddleChinese,5048-Tosoworplantearly,ṭjək,ṭjək,,,Schuessler2007,5048,,,,稙,,zhí,zhì22,
OldChinese-5049-Holdupright-1,zhí,OldChinese,5049-Holdupright,*drəkh,drəkh,,,Schuessler2007,5049,,,,值,值植,zhí,zhì22,
LateHanChinese-5049-Holdupright-1,zhí,LateHanChinese,5049-Holdupright,ḍəᶜ,ḍəᶜ,,,Schuessler2007,5049,,,,值,值植,zhí,zhì22,
MiddleChinese-5049-Holdupright-1,zhí,MiddleChinese,5049-Holdupright,ḍiᶜ,ḍiᶜ,,,Schuessler2007,5049,,,,值,值植,zhí,zhì22,
OldChinese-5050-Toplantcultivate-1,zhí,OldChinese,5050-Toplantcultivate,*dək,dək,,,Schuessler2007,5050,,,,殖,殖植,zhí,zhì22,
LateHanChinese-5050-Toplantcultivate-1,zhí,LateHanChinese,5050-Toplantcultivate,dźik,dźik,,,Schuessler2007,5050,,,,殖,殖植,zhí,zhì22,
MiddleChinese-5050-Toplantcultivate-1,zhí,MiddleChinese,5050-Toplantcultivate,źjək,źjək,,,Schuessler2007,5050,,,,殖,殖植,zhí,zhì22,
OldChinese-5051-Apole-1,"zhí,dé",OldChinese,5051-Apole,*tək,tək,,,Schuessler2007,5051,,,,樴,,"zhí,dé",zhì22,
LateHanChinese-5051-Apole-1,"zhí,dé",LateHanChinese,5051-Apole,tśik,tśik,,,Schuessler2007,5051,,,,樴,,"zhí,dé",zhì22,
MiddleChinese-5051-Apole-1,"zhí,dé",MiddleChinese,5051-Apole,tśjək,tśjək,,,Schuessler2007,5051,,,,樴,,"zhí,dé",zhì22,
OldChinese-5053-Wildboarpig-1,zhì24,OldChinese,5053-Wildboarpig,*d-lats,d-lats,,,Schuessler2007,5053,,,,彘,,zhì,zhì24,
LateHanChinese-5053-Wildboarpig-1,zhì24,LateHanChinese,5053-Wildboarpig,ḍas,ḍas,,,Schuessler2007,5053,,,,彘,,zhì,zhì24,
MiddleChinese-5053-Wildboarpig-1,zhì24,MiddleChinese,5053-Wildboarpig,ḍjäiᶜ,ḍjäiᶜ,,,Schuessler2007,5053,,,,彘,,zhì,zhì24,
OldChinese-5054-Somekindofsmalldeer-1,"zhì25,zhài",OldChinese,5054-Somekindofsmalldeer,*dreɁ,dreɁ,,,Schuessler2007,5054,,,,廌,,"zhì25,zhài","zhì25,zhài",
LateHanChinese-5054-Somekindofsmalldeer-1,"zhì25,zhài",LateHanChinese,5054-Somekindofsmalldeer,ḍɛᴮ ?,ḍɛᴮ_?,,,Schuessler2007,5054,,,,廌,,"zhì25,zhài","zhì25,zhài",
MiddleChinese-5054-Somekindofsmalldeer-1,"zhì25,zhài",MiddleChinese,5054-Somekindofsmalldeer,"ḍjeᴮ,ḍaiᴮ",ḍjeᴮ,,,Schuessler2007,5054,,,,廌,,"zhì25,zhài","zhì25,zhài",
OldChinese-5055-Pheasant-1,zhì26,OldChinese,5055-Pheasant,*driɁ,driɁ,,,Schuessler2007,5055,,,,雉,,zhì,zhì26,
LateHanChinese-5055-Pheasant-1,zhì26,LateHanChinese,5055-Pheasant,ḍiᴮ,ḍiᴮ,,,Schuessler2007,5055,,,,雉,,zhì,zhì26,
MiddleChinese-5055-Pheasant-1,zhì26,MiddleChinese,5055-Pheasant,ḍjiᴮ,ḍjiᴮ,,,Schuessler2007,5055,,,,雉,,zhì,zhì26,
OldChinese-5059-Tocutout-1,zhì30,OldChinese,5059-Tocutout,*ta(t)s,tas,,,Schuessler2007,5059,,,,制,制製,zhì30,zhì30,*ta(t)s or *kia(t)s ?
LateHanChinese-5059-Tocutout-1,zhì30,LateHanChinese,5059-Tocutout,tśas,tśas,,,Schuessler2007,5059,,,,制,制製,zhì30,zhì30,
MiddleChinese-5059-Tocutout-1,zhì30,MiddleChinese,5059-Tocutout,tśjäiᶜ,tśjäiᶜ,,,Schuessler2007,5059,,,,制,制製,zhì30,zhì30,
OldChinese-5064-Beinthemiddlemiddleinside-1,zhōng1,OldChinese,5064-Beinthemiddlemiddleinside,*truŋ,truŋ,,,Schuessler2007,5064,,,,中,,zhōng,zhōng1,
LateHanChinese-5064-Beinthemiddlemiddleinside-1,zhōng1,LateHanChinese,5064-Beinthemiddlemiddleinside,ṭuŋ,ṭuŋ,,,Schuessler2007,5064,,,,中,,zhōng,zhōng1,
MiddleChinese-5064-Beinthemiddlemiddleinside-1,zhōng1,MiddleChinese,5064-Beinthemiddlemiddleinside,ṭjuŋ,ṭjuŋ,,,Schuessler2007,5064,,,,中,,zhōng,zhōng1,
OldChinese-5065-Hitthecenterhitattain-1,zhòng,OldChinese,5065-Hitthecenterhitattain,*truŋh,truŋh,,,Schuessler2007,5065,,,,中,,zhòng,zhōng1,
LateHanChinese-5065-Hitthecenterhitattain-1,zhòng,LateHanChinese,5065-Hitthecenterhitattain,ṭuŋᶜ,ṭuŋᶜ,,,Schuessler2007,5065,,,,中,,zhòng,zhōng1,
MiddleChinese-5065-Hitthecenterhitattain-1,zhòng,MiddleChinese,5065-Hitthecenterhitattain,ṭjuŋᶜ,ṭjuŋᶜ,,,Schuessler2007,5065,,,,中,,zhòng,zhōng1,
OldChinese-5066-The2ndmiddleofthreeormorebrothers-1,zhòng,OldChinese,5066-The2ndmiddleofthreeormorebrothers,*druŋh,druŋh,,,Schuessler2007,5066,,,,仲,,zhòng,zhōng1,
LateHanChinese-5066-The2ndmiddleofthreeormorebrothers-1,zhòng,LateHanChinese,5066-The2ndmiddleofthreeormorebrothers,ḍuŋᶜ,ḍuŋᶜ,,,Schuessler2007,5066,,,,仲,,zhòng,zhōng1,
MiddleChinese-5066-The2ndmiddleofthreeormorebrothers-1,zhòng,MiddleChinese,5066-The2ndmiddleofthreeormorebrothers,ḍjuŋᶜ,ḍjuŋᶜ,,,Schuessler2007,5066,,,,仲,,zhòng,zhōng1,
OldChinese-5067-Sincereloyalintegrity-1,zhōng2,OldChinese,5067-Sincereloyalintegrity,*truŋ,truŋ,,,Schuessler2007,5067,,,,忠,,zhōng,zhōng2,
LateHanChinese-5067-Sincereloyalintegrity-1,zhōng2,LateHanChinese,5067-Sincereloyalintegrity,ṭuŋ,ṭuŋ,,,Schuessler2007,5067,,,,忠,,zhōng,zhōng2,
MiddleChinese-5067-Sincereloyalintegrity-1,zhōng2,MiddleChinese,5067-Sincereloyalintegrity,ṭjuŋ,ṭjuŋ,,,Schuessler2007,5067,,,,忠,,zhōng,zhōng2,
OldChinese-5068-Fatherinlaw-1,zhōng3,OldChinese,5068-Fatherinlaw,*tuŋ (= *C-juŋ ?),tuŋ_,,,Schuessler2007,5068,,,,妐,,zhōng,zhōng3,
LateHanChinese-5068-Fatherinlaw-1,zhōng3,LateHanChinese,5068-Fatherinlaw,tśuŋ,tśuŋ,,,Schuessler2007,5068,,,,妐,,zhōng,zhōng3,
MiddleChinese-5068-Fatherinlaw-1,zhōng3,MiddleChinese,5068-Fatherinlaw,tśjuŋ,tśjuŋ,,,Schuessler2007,5068,,,,妐,,zhōng,zhōng3,
OldChinese-5069-Toendterminatecompletecompletely-1,zhōng4,OldChinese,5069-Toendterminatecompletecompletely,*tuŋ,tuŋ,,,Schuessler2007,5069,,,,終,,zhōng,zhōng4,
LateHanChinese-5069-Toendterminatecompletecompletely-1,zhōng4,LateHanChinese,5069-Toendterminatecompletecompletely,tśuŋ,tśuŋ,,,Schuessler2007,5069,,,,終,,zhōng,zhōng4,
MiddleChinese-5069-Toendterminatecompletecompletely-1,zhōng4,MiddleChinese,5069-Toendterminatecompletecompletely,tśjuŋ,tśjuŋ,,,Schuessler2007,5069,,,,終,,zhōng,zhōng4,
OldChinese-5070-Locustgrasshopper-1,zhōng5,OldChinese,5070-Locustgrasshopper,*tuŋ (= *C-juŋ ?),tuŋ_,,,Schuessler2007,5070,,,,螽,,zhōng,zhōng5,
LateHanChinese-5070-Locustgrasshopper-1,zhōng5,LateHanChinese,5070-Locustgrasshopper,tśuŋ,tśuŋ,,,Schuessler2007,5070,,,,螽,,zhōng,zhōng5,
MiddleChinese-5070-Locustgrasshopper-1,zhōng5,MiddleChinese,5070-Locustgrasshopper,tśjuŋ,tśjuŋ,,,Schuessler2007,5070,,,,螽,,zhōng,zhōng5,
